Gene,Gene_name,TA_sites_interior,Gene_length,Mean_counts_5p_10pct,Mean_counts_3p_25pct,Mean_counts_interior,Insertion_index,Fraction_zeros,Fraction_above_thresh,Median_counts,Upper25,Lower25,Zeros_interval,TraDIS,Keio
170,rnhB,9.0,596,0.0,33.2,35.22222222222222,0.0909195204497217,0.3333333333333333,0.5555555555555556,16.0,53.0,0.0,0.2222222222222222,Unclear,Nonessential
171,dnaE,86.0,3482,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Essential,Essential
172,accA,27.0,959,0.0,19.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Essential,Essential
173,ldcC,58.0,2141,52.6,40.46875,72.72413793103448,0.052257491417407,0.1724137931034483,0.7241379310344828,34.5,112.5,4.0,0.0689655172413793,Nonessential,Nonessential
174,yaeR,8.0,389,63.66666666666666,109.25,45.75,0.1809373146134071,0.0,1.0,30.5,46.0,16.5,0.0,Nonessential,Nonessential
175,tilS,22.0,1298,0.0,10.357142857142858,0.7727272727272727,0.0009158791901472,0.8636363636363636,0.0454545454545454,0.0,0.0,0.0,0.7727272727272727,Essential,Essential
176,rof,5.0,260,151.66666666666666,16.75,64.0,0.378698224852071,0.2,0.8,96.0,98.0,17.0,0.2,Nonessential,Nonessential
177,yaeP,5.0,200,50.0,130.0,94.8,0.7292307692307691,0.2,0.8,100.0,132.0,94.0,0.2,Nonessential,Nonessential
178,yaeQ,10.0,545,30.0,54.85714285714285,113.4,0.3201129146083274,0.0,0.9,87.0,175.75,44.5,0.0,Nonessential,Nonessential
179,arfB,8.0,422,118.0,4.0,91.0,0.3317535545023696,0.0,1.0,76.5,121.0,58.75,0.0,Nonessential,Nonessential
180,nlpE,17.0,710,88.0,64.5,80.05882352941177,0.1734752405837741,0.0588235294117647,0.8823529411764706,61.0,149.0,28.0,0.0588235294117647,Nonessential,Nonessential
181,yaeF,20.0,824,87.85714285714286,104.55555555555556,79.3,0.1480582524271844,0.15,0.8,35.5,126.75,8.75,0.05,Nonessential,Nonessential
182,proS,37.0,1718,0.0,0.0,0.7027027027027027,0.0006292672183242,0.945945945945946,0.054054054054054,0.0,0.0,0.0,0.6486486486486487,Essential,Essential
183,trmO,17.0,707,47.0,41.55555555555556,69.94117647058823,0.1521949221425051,0.2941176470588235,0.5294117647058824,13.0,83.0,0.0,0.0588235294117647,Nonessential,Nonessential
184,rcsF,6.0,404,125.2,118.5,84.83333333333333,0.323051535922823,0.0,1.0,68.0,91.0,51.75,0.0,Nonessential,Nonessential
185,metQ,15.0,815,86.5,50.81818181818182,49.46666666666667,0.0933773792669498,0.1333333333333333,0.8666666666666667,33.0,75.5,7.5,0.0666666666666666,Nonessential,Nonessential
186,metI,21.0,653,121.5,52.4,45.85714285714285,0.1080389748077343,0.0952380952380952,0.8095238095238095,21.0,29.0,13.0,0.0476190476190476,Nonessential,Nonessential
187,metN,22.0,1031,9.333333333333334,145.1,91.8181818181818,0.1370113882238033,0.1818181818181818,0.7727272727272727,53.0,123.75,17.75,0.0909090909090909,Nonessential,Nonessential
188,gmhB,21.0,572,7.0,4.25,30.23809523809524,0.0813289274827736,0.1904761904761904,0.6666666666666666,15.0,50.0,1.0,0.0952380952380952,Nonessential,Nonessential
189,dkgB,26.0,803,31.0,27.08333333333333,40.69230769230769,0.0779620800695616,0.2692307692307692,0.6153846153846154,28.0,64.25,0.25,0.0769230769230769,Nonessential,Nonessential
190,yafC,34.0,914,9.5,42.9,38.38235294117647,0.0646058793825559,0.2352941176470588,0.6764705882352942,15.5,39.75,2.25,0.0588235294117647,Nonessential,Nonessential
191,yafD,32.0,779,95.33333333333331,39.71428571428572,94.78125,0.1871852473585464,0.03125,0.9375,64.0,148.75,30.5,0.03125,Nonessential,Nonessential
192,mltD,36.0,1220,41.5,91.71428571428572,103.94444444444444,0.1310774835364999,0.1111111111111111,0.8333333333333334,65.0,178.25,27.5,0.0277777777777777,Nonessential,Nonessential
193,gloB,32.0,755,120.0,5.8125,26.8125,0.0546357615894039,0.53125,0.40625,0.0,35.0,0.0,0.28125,Nonessential,Nonessential
194,yafS,17.0,722,0.0,92.3,58.76470588235294,0.1252177836828317,0.1176470588235294,0.7058823529411765,15.0,60.0,4.0,0.0588235294117647,Nonessential,Nonessential
195,rnhA,15.0,467,42.0,13.333333333333334,33.733333333333334,0.1111294130566079,0.2,0.8,27.0,56.5,9.0,0.0666666666666666,Unclear,Nonessential
196,dnaQ,27.0,740,0.0,8.25,0.4814814814814814,0.001001001001001,0.925925925925926,0.037037037037037,0.0,0.0,0.0,0.5185185185185185,Nonessential,Nonessential
197,yafT,29.0,785,5.666666666666667,8.692307692307692,7.137931034482759,0.0139890858098633,0.5862068965517241,0.2413793103448276,0.0,2.0,0.0,0.2758620689655172,Nonessential,Nonessential
198,FJKNNBLA_00218,22.0,353,6.5,0.0,2.0,0.0087164959686206,0.8636363636363636,0.0454545454545454,0.0,0.0,0.0,0.6363636363636364,NA,NA
199,yafV,22.0,770,123.0,49.0,90.3181818181818,0.1804559077286349,0.0454545454545454,0.9090909090909092,51.0,106.5,24.25,0.0454545454545454,Nonessential,Nonessential
200,ivy,13.0,446,6.0,21.5,103.6923076923077,0.3576830206702576,0.0769230769230769,0.9230769230769232,80.0,109.0,61.0,0.0769230769230769,Nonessential,Nonessential
201,fadE,53.0,2444,55.46153846153846,62.04761904761905,84.22641509433963,0.0530192717451464,0.1132075471698113,0.7547169811320755,46.0,112.0,7.0,0.0377358490566037,Nonessential,Nonessential
202,gmhA,16.0,578,3.25,42.125,1.1875,0.003160766569071,0.6875,0.0625,0.0,2.0,0.0,0.3125,Unclear,Nonessential
203,yafJ,28.0,767,57.5,86.0,93.82142857142856,0.1881886040947318,0.1071428571428571,0.8571428571428571,69.0,121.75,27.0,0.0357142857142857,Nonessential,Nonessential
204,yafK,29.0,740,31.666666666666668,43.888888888888886,47.86206896551724,0.0995053408846512,0.1034482758620689,0.8620689655172413,19.0,60.0,10.0,0.0344827586206896,Nonessential,Nonessential
205,yafQ,13.0,278,0.0,27.2,22.692307692307693,0.1255800093652888,0.0769230769230769,0.6923076923076923,13.0,24.0,4.0,0.0769230769230769,Nonessential,Nonessential
206,dinJ,6.0,260,2.0,3.5,23.33333333333333,0.1380670611439842,0.0,0.8333333333333334,23.5,30.0,14.0,0.0,Nonessential,Nonessential
207,yafL,20.0,773,27.0,68.75,96.3,0.1916608617772912,0.2,0.7,89.5,107.0,3.75,0.05,Nonessential,Nonessential
208,rayT,21.0,497,145.0,120.33333333333331,42.38095238095238,0.1311900708278977,0.1904761904761904,0.8095238095238095,21.0,37.0,9.0,0.0952380952380952,Nonessential,Nonessential
211,dinB,25.0,1055,21.2,19.428571428571427,69.72,0.10166970470288,0.2,0.76,63.0,133.0,10.0,0.04,Nonessential,Nonessential
212,yafN,14.0,293,0.0,1.1666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Nonessential,Nonessential
213,yafO,13.0,398,2.0,3.0,25.46153846153846,0.0984210995807439,0.3076923076923077,0.4615384615384615,3.0,29.0,0.0,0.1538461538461538,Nonessential,Nonessential
214,yafP,12.0,374,20.0,2.3,10.833333333333334,0.0445632798573975,0.25,0.4166666666666667,4.5,19.0,0.75,0.1666666666666666,Nonessential,Nonessential
215,pepD,35.0,1457,50.4,57.0,46.885714285714286,0.0495071160822705,0.2,0.7142857142857143,21.0,64.5,2.0,0.0571428571428571,Nonessential,Nonessential
216,gpt,14.0,458,31.0,20.83333333333333,53.142857142857146,0.1785114448869907,0.2857142857142857,0.6428571428571429,31.5,71.75,0.25,0.1428571428571428,Nonessential,Nonessential
217,frsA,34.0,1244,59.75,22.0,94.76470588235294,0.1171960250832957,0.1470588235294117,0.8235294117647058,63.0,136.0,12.25,0.088235294117647,Nonessential,Nonessential
218,phoE,37.0,1037,12.428571428571429,15.7,25.35135135135135,0.0376104908409633,0.4054054054054054,0.4864864864864865,5.0,32.0,0.0,0.081081081081081,Nonessential,Nonessential
219,proB,25.0,1103,65.33333333333333,71.72727272727273,36.0,0.0502127066043657,0.36,0.48,5.0,53.0,0.0,0.08,Nonessential,Nonessential
220,proA,32.0,1253,61.0,67.5,112.375,0.1379765485910737,0.15625,0.78125,50.0,103.5,15.75,0.09375,Nonessential,Nonessential
221,yagP,11.0,410,0.0,137.33333333333334,138.54545454545453,0.5198703735289101,0.0,0.9090909090909092,98.0,183.0,53.0,0.0,Nonessential,Nonessential
222,paoD,14.0,956,72.5,121.83333333333331,48.5,0.0780495654972642,0.2142857142857142,0.7142857142857143,24.0,67.25,3.25,0.1428571428571428,Nonessential,Nonessential
223,paoC,40.0,2198,85.77777777777777,57.523809523809526,59.7,0.0417862392384685,0.275,0.65,26.0,89.25,0.0,0.1,Nonessential,Nonessential
224,paoB,23.0,956,94.4,127.125,84.69565217391305,0.1362981206532234,0.0869565217391304,0.8260869565217391,73.0,125.0,8.5,0.0434782608695652,Nonessential,Nonessential
225,paoA,15.0,689,44.75,199.2,45.0,0.1004800714524952,0.0666666666666666,0.8,23.0,81.0,7.0,0.0666666666666666,Nonessential,Nonessential
226,yagU,19.0,614,25.0,7.5,14.31578947368421,0.0358701815927943,0.3157894736842105,0.4736842105263157,3.0,15.0,0.0,0.1578947368421052,Nonessential,Nonessential
227,ecpE,23.0,710,128.5,80.0909090909091,78.04347826086956,0.1691082952564887,0.0869565217391304,0.8260869565217391,51.0,99.5,19.5,0.0434782608695652,Nonessential,Nonessential
228,ecpD,54.0,1643,4.142857142857143,83.47619047619048,95.72222222222224,0.0896317451399618,0.037037037037037,0.9444444444444444,73.5,136.0,33.0,0.0185185185185185,Nonessential,Nonessential
229,ecpC,72.0,2525,103.5,98.70833333333331,77.16666666666667,0.047017009393247,0.1111111111111111,0.8472222222222222,50.5,116.5,13.75,0.0138888888888888,Nonessential,Nonessential
230,ecpB,17.0,668,47.5,69.25,76.76470588235294,0.1767957298073536,0.1176470588235294,0.7058823529411765,31.0,106.0,4.0,0.0588235294117647,Nonessential,Nonessential
231,ecpA,25.0,635,0.0,36.5,33.8,0.0818897637795275,0.28,0.6,15.0,56.0,0.0,0.08,Nonessential,Nonessential
232,ecpR,33.0,542,19.0,8.9,2.1818181818181817,0.0061930689236962,0.696969696969697,0.1515151515151515,0.0,2.0,0.0,0.2121212121212121,Nonessential,Nonessential
233,ykgO,5.0,140,92.0,24.5,124.8,1.3714285714285714,0.4,0.4,1.0,307.0,0.0,0.2,Nonessential,NA
234,ykgM,11.0,266,9.0,0.0,61.81818181818182,0.3575371996424628,0.0,1.0,38.0,86.5,22.5,0.0,Nonessential,Nonessential
235,ykgR,7.0,101,0.0,0.0,6.142857142857143,0.0935697965400935,0.4285714285714285,0.2857142857142857,3.0,7.0,0.0,0.1428571428571428,Nonessential,NA
236,FJKNNBLA_00263,117.0,4256,9.52,78.0,73.34188034188034,0.0265116687181464,0.1709401709401709,0.7692307692307693,41.0,93.0,9.0,0.017094017094017,NA,NA
238,rclC,23.0,593,0.0,8.555555555555555,18.52173913043478,0.0480522483601888,0.3043478260869565,0.5652173913043478,6.0,26.5,0.0,0.0869565217391304,Nonessential,Nonessential
239,rclA,57.0,1325,30.5,30.545454545454547,38.08771929824562,0.0442237669645812,0.2807017543859649,0.4561403508771929,4.0,45.0,0.0,0.0526315789473684,Nonessential,Nonessential
240,rclR,22.0,854,13.25,35.5,47.63636363636363,0.0858158235207415,0.1818181818181818,0.7727272727272727,18.0,65.5,8.5,0.0909090909090909,Nonessential,Nonessential
241,ykgE,23.0,719,23.0,80.66666666666667,52.95652173913044,0.1133123392299784,0.1739130434782608,0.7391304347826086,30.0,84.5,6.0,0.0869565217391304,Nonessential,Nonessential
242,ykgF,42.0,1427,35.75,68.58333333333333,83.88095238095238,0.0904328094236994,0.0952380952380952,0.8095238095238095,42.0,114.25,13.25,0.0238095238095238,Nonessential,Nonessential
243,ykgG,20.0,695,33.0,23.714285714285715,83.8,0.1855008301051466,0.2,0.7,50.5,94.75,2.75,0.1,Nonessential,Nonessential
244,ykgH,40.0,668,3.25,5.083333333333333,5.125,0.011803316444035,0.6,0.175,0.0,3.25,0.0,0.175,Nonessential,Nonessential
245,betA,35.0,1670,42.16666666666666,31.166666666666668,95.22857142857144,0.0877278410212542,0.1714285714285714,0.7714285714285715,34.0,85.5,11.5,0.0571428571428571,Nonessential,Nonessential
246,betB,29.0,1472,134.71428571428572,40.6,49.27586206896552,0.0515006919617114,0.2413793103448276,0.6551724137931034,35.0,78.0,2.0,0.0689655172413793,Nonessential,Nonessential
247,betI,9.0,587,0.0,67.83333333333333,44.66666666666666,0.1170663521600489,0.0,0.7777777777777778,20.0,63.0,17.0,0.0,Nonessential,Nonessential
249,pdeL,39.0,1088,4.25,25.27777777777778,27.33333333333333,0.0386500754147812,0.1282051282051282,0.6666666666666666,11.0,37.0,4.0,0.0512820512820512,Nonessential,Nonessential
250,yahB,38.0,932,10.8,53.90909090909091,63.26315789473684,0.1044291150457854,0.1052631578947368,0.7368421052631579,29.0,79.0,5.25,0.0526315789473684,Nonessential,Nonessential
251,yahC,16.0,497,19.0,9.142857142857142,46.375,0.1435536294691224,0.125,0.75,20.0,57.0,7.0,0.0625,Nonessential,Nonessential
252,yahD,33.0,605,5.571428571428571,62.142857142857146,11.333333333333334,0.0288196651833015,0.4242424242424242,0.4848484848484848,3.0,16.0,0.0,0.1818181818181818,Nonessential,Nonessential
253,yahE,33.0,863,60.66666666666666,18.53333333333333,12.212121212121213,0.0217704273324203,0.5151515151515151,0.3636363636363636,0.0,8.0,0.0,0.1818181818181818,Nonessential,Nonessential
256,yahH,12.0,320,0.5,11.333333333333334,3.1666666666666665,0.0152243589743589,0.75,0.1666666666666666,0.0,0.25,0.0,0.5,NA,Nonessential
257,yahI,19.0,950,30.0,91.8,29.26315789473684,0.0473897293841892,0.2105263157894736,0.631578947368421,9.0,27.0,1.0,0.1052631578947368,Nonessential,Nonessential
258,yahJ,21.0,1382,53.8,59.583333333333336,90.71428571428572,0.1009843991030677,0.1428571428571428,0.8095238095238095,41.0,169.0,10.0,0.0476190476190476,Nonessential,Nonessential
259,yahK,23.0,1049,25.75,26.818181818181817,91.43478260869566,0.1340980899152242,0.0434782608695652,0.9130434782608696,66.0,133.0,32.5,0.0434782608695652,Nonessential,Nonessential
260,yahL,32.0,815,3.9,3.333333333333333,12.71875,0.024008966493629,0.5625,0.34375,0.0,8.75,0.0,0.1875,Nonessential,Nonessential
261,yahN,20.0,632,5.4,69.88888888888889,60.35,0.1469084712755598,0.15,0.8,35.0,104.25,11.25,0.1,Nonessential,Nonessential
262,yahO,8.0,275,36.66666666666666,36.66666666666666,9.625,0.0538461538461538,0.5,0.25,0.5,11.75,0.0,0.25,Nonessential,Nonessential
263,prpR,35.0,1586,63.333333333333336,41.13333333333333,68.08571428571429,0.0660449260701467,0.1142857142857142,0.8,30.0,75.5,10.5,0.0285714285714285,Nonessential,Nonessential
264,prpB,15.0,890,29.0,77.11111111111111,53.93333333333333,0.0932296168251224,0.3333333333333333,0.6,20.0,56.5,0.0,0.1333333333333333,Nonessential,Nonessential
265,prpC,28.0,1169,60.0,89.125,108.64285714285714,0.1429793474275937,0.25,0.7142857142857143,55.0,143.75,3.0,0.0714285714285714,Nonessential,Nonessential
266,prpD,23.0,1451,65.83333333333333,69.27272727272727,68.1304347826087,0.0722371147565166,0.3043478260869565,0.6956521739130435,34.0,63.0,0.0,0.0869565217391304,Nonessential,Nonessential
267,prpE,35.0,1886,17.2,106.25,126.62857142857143,0.1032943726475009,0.2571428571428571,0.6857142857142857,42.0,126.0,0.5,0.1142857142857142,Nonessential,Nonessential
269,codA,28.0,1283,19.0,63.46153846153846,95.75,0.1148150368727141,0.1428571428571428,0.75,62.5,112.75,10.25,0.1071428571428571,Nonessential,Nonessential
270,cynR,21.0,899,100.5,38.333333333333336,35.61904761904762,0.0609549886524302,0.0,0.9047619047619048,26.0,52.0,8.0,0.0,Nonessential,Nonessential
271,cynT,13.0,659,25.5,23.6,44.30769230769231,0.1034380583814458,0.0,0.9230769230769232,36.0,49.0,10.0,0.0,Nonessential,Nonessential
272,cynS,8.0,470,34.0,170.28571428571428,126.875,0.4153027823240589,0.0,1.0,65.0,176.75,43.25,0.0,Nonessential,Nonessential
273,cynX,23.0,1181,66.0,71.55555555555556,46.17391304347826,0.0601496945788813,0.2608695652173913,0.7391304347826086,38.0,54.5,7.5,0.1304347826086956,Nonessential,Nonessential
274,lacA,25.0,620,40.25,22.727272727272727,22.64,0.0561786600496277,0.16,0.64,10.0,38.0,3.0,0.08,Nonessential,Nonessential
275,lacY,47.0,1253,26.5,52.05882352941177,39.340425531914896,0.0483030579310146,0.1276595744680851,0.7872340425531915,26.0,48.5,7.0,0.0425531914893617,Nonessential,Nonessential
276,lacZ,64.0,3074,70.4,75.28571428571429,63.53125,0.0317958310394875,0.234375,0.671875,33.5,108.0,1.0,0.046875,Nonessential,Nonessential
277,lacI,18.0,1091,129.0,64.875,55.833333333333336,0.0787327551763848,0.2222222222222222,0.7777777777777778,51.0,78.25,11.25,0.1111111111111111,Nonessential,Nonessential
278,mhpR,13.0,833,11.555555555555555,176.875,69.46153846153847,0.128288001591169,0.3076923076923077,0.6923076923076923,22.0,49.0,0.0,0.1538461538461538,Nonessential,Nonessential
279,mhpA,38.0,1664,65.5,86.21428571428571,90.6842105263158,0.083842650264715,0.1578947368421052,0.7894736842105263,55.5,105.75,22.25,0.0526315789473684,Nonessential,Nonessential
280,mhpB,12.0,944,167.33333333333334,39.875,81.5,0.1328226857887874,0.0,0.9166666666666666,34.0,64.5,19.5,0.0,Nonessential,Nonessential
281,mhpC,22.0,866,79.5,72.0,41.22727272727273,0.0732408469129023,0.1818181818181818,0.7727272727272727,32.0,52.0,10.75,0.0909090909090909,Nonessential,Nonessential
283,mhpF,21.0,950,72.0,35.0,93.38095238095238,0.1512242143821091,0.0952380952380952,0.8095238095238095,20.0,112.0,13.0,0.0476190476190476,Nonessential,Nonessential
284,mhpE,19.0,1013,55.0,68.9,87.15789473684211,0.1323682811706919,0.1052631578947368,0.6842105263157895,56.0,133.5,3.0,0.0526315789473684,Nonessential,Nonessential
285,mhpT,27.0,1211,19.0,59.54545454545455,90.8148148148148,0.1153716760653176,0.1481481481481481,0.7777777777777778,39.0,159.5,10.0,0.074074074074074,Nonessential,Nonessential
286,yaiL,16.0,539,125.66666666666669,165.8,38.0,0.1084629656058227,0.0625,0.8125,33.0,55.25,6.75,0.0625,Nonessential,Nonessential
287,frmB,22.0,833,26.5,62.083333333333336,69.86363636363636,0.1290306332323139,0.0454545454545454,0.9090909090909092,50.5,99.75,24.75,0.0454545454545454,Nonessential,Nonessential
288,frmA,25.0,1109,25.666666666666668,32.0,59.0,0.081847818547548,0.24,0.6,14.0,89.0,2.0,0.08,Nonessential,Nonessential
289,frmR,5.0,275,47.0,3.75,17.8,0.0995804195804195,0.2,0.8,21.0,22.0,12.0,0.2,Nonessential,Nonessential
290,yaiO,36.0,773,6.857142857142857,111.11111111111111,90.94444444444444,0.1810019791908536,0.0833333333333333,0.8333333333333334,53.0,129.0,12.75,0.0277777777777777,Nonessential,Nonessential
291,tauA,17.0,962,54.0,117.625,74.6470588235294,0.11937799268116,0.1764705882352941,0.7058823529411765,49.0,77.0,1.0,0.0588235294117647,Nonessential,Nonessential
292,tauB,14.0,767,51.66666666666666,32.5,68.0,0.136395547086551,0.0714285714285714,0.9285714285714286,38.5,108.0,15.5,0.0714285714285714,Nonessential,Nonessential
293,tauC,17.0,827,54.5,49.0,67.47058823529412,0.1255149999726427,0.1764705882352941,0.8235294117647058,52.0,92.0,13.0,0.0588235294117647,Nonessential,Nonessential
294,tauD,21.0,851,40.2,62.69230769230769,68.66666666666667,0.1241375154418632,0.0952380952380952,0.8095238095238095,48.0,104.0,8.0,0.0476190476190476,Nonessential,Nonessential
295,hemB,13.0,974,0.0,2.4545454545454546,0.6923076923076923,0.0010935202848012,0.7692307692307693,0.0,0.0,0.0,0.0,0.3846153846153846,Essential,Essential
296,iprA,37.0,623,14.166666666666666,22.58333333333333,4.378378378378378,0.0108121456436063,0.7567567567567568,0.1891891891891892,0.0,0.0,0.0,0.2432432432432432,Nonessential,Nonessential
297,ampH,34.0,1157,71.33333333333333,147.66666666666666,73.6470588235294,0.0979284074510064,0.1470588235294117,0.8529411764705882,49.5,102.75,18.0,0.0588235294117647,Nonessential,Nonessential
298,sbmA,36.0,1220,117.0,106.0,48.11111111111112,0.0606697491943393,0.2777777777777778,0.6666666666666666,18.5,80.0,0.0,0.0555555555555555,Nonessential,Nonessential
299,yaiW,29.0,1094,69.8,44.625,56.62068965517241,0.0796240889539761,0.1379310344827586,0.7931034482758621,30.0,71.0,10.0,0.0689655172413793,Nonessential,Nonessential
300,yaiY,7.0,308,8.0,23.0,61.42857142857143,0.3068360211217354,0.1428571428571428,0.8571428571428571,58.0,95.0,27.5,0.1428571428571428,Nonessential,Nonessential
301,yaiZ,8.0,212,7.0,32.5,82.0,0.5950653120464442,0.125,0.875,67.0,118.0,25.0,0.125,Nonessential,Nonessential
302,ddlA,27.0,1094,13.0,95.625,77.11111111111111,0.1084391943624119,0.0,0.8888888888888888,58.0,89.0,21.5,0.0,Nonessential,Nonessential
303,iraP,7.0,260,13.0,38.0,18.714285714285715,0.1107354184277261,0.0,0.7142857142857143,15.0,28.5,5.5,0.0,Nonessential,Nonessential
304,phoA,39.0,1415,17.571428571428573,61.75,47.92307692307692,0.0521044598239488,0.282051282051282,0.5897435897435898,15.0,62.0,0.0,0.0512820512820512,Nonessential,Nonessential
305,psiF,7.0,320,31.33333333333333,38.0,131.42857142857142,0.6318681318681318,0.1428571428571428,0.8571428571428571,42.0,228.5,20.5,0.1428571428571428,Nonessential,Nonessential
306,dgcC,33.0,1115,40.5,40.785714285714285,56.333333333333336,0.077727952167414,0.0909090909090909,0.8484848484848485,33.0,78.0,10.0,0.0303030303030303,Nonessential,Nonessential
307,proC,21.0,809,21.0,43.4,69.57142857142857,0.1323028022657194,0.2857142857142857,0.6666666666666666,24.0,83.0,0.0,0.1428571428571428,Nonessential,Nonessential
308,yaiI,15.0,458,118.0,39.0,88.2,0.2962714141753443,0.1333333333333333,0.8,46.0,101.5,15.0,0.0666666666666666,Nonessential,Nonessential
309,aroL,14.0,524,94.0,58.4,23.0,0.0675278919553728,0.3571428571428571,0.3571428571428571,4.0,18.25,0.0,0.1428571428571428,Nonessential,Nonessential
310,yaiA,6.0,191,159.0,3.0,111.33333333333331,0.8967646663981742,0.1666666666666666,0.8333333333333334,83.5,207.75,9.5,0.1666666666666666,Nonessential,Nonessential
311,aroM,25.0,677,313.0,10.428571428571429,50.0,0.1136234518804681,0.12,0.76,28.0,83.0,14.0,0.08,Nonessential,Nonessential
312,ppnP,6.0,284,84.0,37.0,100.5,0.5444203683640303,0.0,1.0,101.0,119.0,50.0,0.0,Nonessential,Nonessential
